chrom_ref,start_ref,end_ref,strand_ref,gene_id,transcript_id,gene_name,ref_gene_id
3,143023975,143024018,+,MSTRG.23997,ENST00000473835,U2SURP,ENSG00000163714
3,143023975,143024018,+,MSTRG.23997,MSTRG.23997.26,,
3,143023975,143024018,+,MSTRG.23997,MSTRG.23997.27,,
3,143023975,143024018,+,MSTRG.23997,ENST00000493598,U2SURP,ENSG00000163714
3,143023975,143024018,+,MSTRG.23997,ENST00000463563,U2SURP,ENSG00000163714
10,87173063,87173154,+,MSTRG.4369,MSTRG.4369.4,,
16,50323587,50323698,-,MSTRG.12772,MSTRG.12772.1,,
16,50323587,50323698,-,MSTRG.12772,ENST00000394688,BRD7,ENSG00000166164
16,50323587,50323698,-,MSTRG.12772,MSTRG.12772.7,,
16,50323587,50323698,-,MSTRG.12772,ENST00000394689,BRD7,ENSG00000166164
16,50323587,50323698,-,MSTRG.12772,MSTRG.12772.9,,
16,50323587,50323698,-,MSTRG.12772,MSTRG.12772.10,,
16,50323587,50323698,-,MSTRG.12772,MSTRG.12772.11,,
2,10672864,10672986,-,MSTRG.18075,MSTRG.18075.9,,
2,10672864,10672986,-,MSTRG.18075,MSTRG.18075.13,,
2,168065319,168065381,-,MSTRG.19730,ENST00000355999,STK39,ENSG00000198648
2,168065319,168065381,-,MSTRG.19730,ENST00000487143,STK39,ENSG00000198648
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.2,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.3,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.4,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.5,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.7,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.8,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.9,,
15,58890281,58890461,-,MSTRG.11118,ENST00000380516,SLTM,ENSG00000137776
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.11,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.12,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.13,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.15,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.16,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.17,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.18,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.19,,
15,58890281,58890461,-,MSTRG.11118,ENST00000432750,SLTM,ENSG00000137776
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.22,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.23,,
15,58890281,58890461,-,MSTRG.11118,ENST00000492526,SLTM,ENSG00000137776
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.25,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.27,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.28,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.29,,
15,58890281,58890461,-,MSTRG.11118,MSTRG.11118.31,,
15,58890281,58890461,-,MSTRG.11118,ENST00000557924,SLTM,ENSG00000137776
X,48901519,48901605,+,MSTRG.34916,MSTRG.34916.7,,
4,169145640,169145751,-,MSTRG.25912,MSTRG.25912.2,,
14,24234107,24234241,+,MSTRG.9460,MSTRG.9460.4,,
14,24234107,24234241,+,MSTRG.9460,ENST00000561038,GMPR2,ENSG00000100938
14,24234107,24234241,+,MSTRG.9460,MSTRG.9460.7,,
14,24234107,24234241,+,MSTRG.9460,ENST00000561130,GMPR2,ENSG00000100938
14,24234107,24234241,+,MSTRG.9460,ENST00000558760,GMPR2,ENSG00000100938
16,3526412,3526484,+,MSTRG.12089,ENST00000576634,CLUAP1,ENSG00000103351
16,3526412,3526484,+,MSTRG.12089,MSTRG.12089.56,,
16,3526412,3526484,+,MSTRG.12089,ENST00000575134,CLUAP1,ENSG00000103351
16,3526412,3526484,+,MSTRG.12089,ENST00000341633,CLUAP1,ENSG00000103351
16,3526412,3526484,+,MSTRG.12089,ENST00000571025,CLUAP1,ENSG00000103351
16,3526412,3526484,+,MSTRG.12089,ENST00000572600,CLUAP1,ENSG00000103351
16,3526412,3526484,+,MSTRG.12089,ENST00000574551,CLUAP1,ENSG00000103351
17,8289503,8289588,+,MSTRG.13724,ENST00000226105,RANGRF,ENSG00000108961
16,87756399,87756477,-,MSTRG.13351,MSTRG.13351.1,,
16,87756399,87756477,-,MSTRG.13351,MSTRG.13351.2,,
16,87756399,87756477,-,MSTRG.13351,MSTRG.13351.3,,
16,87756399,87756477,-,MSTRG.13351,ENST00000567298,KLHDC4,ENSG00000104731
16,87756399,87756477,-,MSTRG.13351,MSTRG.13351.9,,
16,87756399,87756477,-,MSTRG.13351,ENST00000347925,KLHDC4,ENSG00000104731
16,87756399,87756477,-,MSTRG.13351,ENST00000270583,KLHDC4,ENSG00000104731
16,87756399,87756477,-,MSTRG.13351,ENST00000622456,KLHDC4,ENSG00000104731
16,87756399,87756477,-,MSTRG.13351,ENST00000561825,KLHDC4,ENSG00000104731
16,87756399,87756477,-,MSTRG.13351,ENST00000568338,KLHDC4,ENSG00000104731
7,77003289,77003449,+,MSTRG.30507,ENST00000425797,DTX2P1,ENSG00000186704
15,82415528,82415675,+,MSTRG.11567,MSTRG.11567.1,,
15,82415528,82415675,+,MSTRG.11567,MSTRG.11567.2,,
15,82415528,82415675,+,MSTRG.11567,MSTRG.11567.3,,
15,82415528,82415675,+,MSTRG.11567,MSTRG.11567.4,,
15,82415528,82415675,+,MSTRG.11567,ENST00000558542,UBE2Q2P2,ENSG00000259429
2,172562741,172562800,+,MSTRG.19789,MSTRG.19789.5,,
2,172562741,172562800,+,MSTRG.19789,ENST00000392571,PDK1,ENSG00000152256
2,172562741,172562800,+,MSTRG.19789,MSTRG.19789.12,,
2,172562741,172562800,+,MSTRG.19789,MSTRG.19789.14,,
12,132862333,132862425,-,MSTRG.8552,ENST00000266880,CHFR,ENSG00000072609
16,89587556,89588265,+,MSTRG.13405,MSTRG.13405.7,,
1,160283530,160283639,-,MSTRG.2388,MSTRG.2388.33,,
1,160283530,160283639,-,MSTRG.2388,ENST00000368072,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000532508,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000462644,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000532643,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000392220,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000533699,PEX19,ENSG00000162735
1,160283530,160283639,-,MSTRG.2388,ENST00000524939,PEX19,ENSG00000162735
17,46963697,46965039,+,MSTRG.14708,ENST00000640792,GOSR2,ENSG00000108433
17,46963697,46965039,+,MSTRG.14708,ENST00000640866,GOSR2,ENSG00000108433
9,127897826,127898010,-,MSTRG.34149,MSTRG.34149.11,,
9,127897826,127898010,-,MSTRG.34149,ENST00000478319,ST6GALNAC6,ENSG00000160408
9,127897826,127898010,-,MSTRG.34149,ENST00000494611,ST6GALNAC6,ENSG00000160408
4,39468119,39468427,+,MSTRG.24889,ENST00000638422,LIAS,ENSG00000121897
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.2,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.3,,
22,40353073,40353117,+,MSTRG.22367,ENST00000623063,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.6,,
22,40353073,40353117,+,MSTRG.22367,ENST00000342312,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,ENST00000636714,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.9,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.10,,
22,40353073,40353117,+,MSTRG.22367,ENST00000637669,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.15,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.16,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.17,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.18,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.19,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.20,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.21,,
22,40353073,40353117,+,MSTRG.22367,ENST00000623978,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,ENST00000636265,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.26,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.28,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.30,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.31,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.32,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.33,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.34,,
22,40353073,40353117,+,MSTRG.22367,MSTRG.22367.35,,
22,40353073,40353117,+,MSTRG.22367,ENST00000624474,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,ENST00000637666,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,ENST00000636124,ADSL,ENSG00000239900
22,40353073,40353117,+,MSTRG.22367,ENST00000638161,ADSL,ENSG00000239900
6,13319335,13319432,-,MSTRG.28022,MSTRG.28022.23,,
11,72704152,72704334,-,MSTRG.5968,ENST00000359373,ARAP1,ENSG00000186635
11,72704152,72704334,-,MSTRG.5968,ENST00000465814,ARAP1,ENSG00000186635
11,72704152,72704334,-,MSTRG.5968,MSTRG.5968.6,,
11,72704152,72704334,-,MSTRG.5968,ENST00000334211,ARAP1,ENSG00000186635
11,72704152,72704334,-,MSTRG.5968,ENST00000393605,ARAP1,ENSG00000186635
11,72704152,72704334,-,MSTRG.5968,ENST00000393609,ARAP1,ENSG00000186635
11,72704152,72704334,-,MSTRG.5968,ENST00000426523,ARAP1,ENSG00000186635
19,43608505,43608603,-,MSTRG.17410,ENST00000598676,ZNF428,ENSG00000131116
21,17604145,17604276,-,MSTRG.21482,ENST00000339775,BTG3,ENSG00000154640
21,17604145,17604276,-,MSTRG.21482,MSTRG.21482.3,,
21,17604145,17604276,-,MSTRG.21482,MSTRG.21482.7,,
21,17604145,17604276,-,MSTRG.21482,MSTRG.21482.11,,
1,37581342,37581545,-,MSTRG.803,MSTRG.803.4,,
1,37581342,37581545,-,MSTRG.803,ENST00000538069,GNL2,ENSG00000134697
3,25736004,25736149,-,MSTRG.22841,MSTRG.22841.1,,
3,25736004,25736149,-,MSTRG.22841,MSTRG.22841.4,,
3,25736004,25736149,-,MSTRG.22841,ENST00000280700,NGLY1,ENSG00000151092
3,25736004,25736149,-,MSTRG.22841,ENST00000396649,NGLY1,ENSG00000151092
3,25736004,25736149,-,MSTRG.22841,MSTRG.22841.17,,
3,25736004,25736149,-,MSTRG.22841,ENST00000280699,NGLY1,ENSG00000151092
3,25736004,25736149,-,MSTRG.22841,ENST00000417874,NGLY1,ENSG00000151092
11,3362546,3363391,-,MSTRG.5018,MSTRG.5018.2,,
9,26869926,26869977,-,MSTRG.33178,MSTRG.33178.1,,
9,26869926,26869977,-,MSTRG.33178,MSTRG.33178.2,,
9,26869926,26869977,-,MSTRG.33178,ENST00000517946,CAAP1,ENSG00000120159
16,29452109,29452206,-,MSTRG.12559,MSTRG.12559.10,,
15,43891981,43892069,-,MSTRG.10866,ENST00000417257,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000402883,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000449926,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000421674,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000484674,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000558108,FRMD5,ENSG00000171877
15,43891981,43892069,-,MSTRG.10866,ENST00000451277,FRMD5,ENSG00000171877
12,57512303,57512353,+,MSTRG.7646,ENST00000537638,MARS,ENSG00000166986
12,57512303,57512353,+,MSTRG.7646,MSTRG.7646.6,,
14,103693553,103693634,+,MSTRG.10425,MSTRG.10425.27,,
14,103693553,103693634,+,MSTRG.10425,MSTRG.10425.28,,
14,103693553,103693634,+,MSTRG.10425,MSTRG.10425.29,,
14,103693553,103693634,+,MSTRG.10425,MSTRG.10425.32,,
14,103693553,103693634,+,MSTRG.10425,MSTRG.10425.33,,
14,103693553,103693634,+,MSTRG.10425,ENST00000557686,KLC1,ENSG00000126214
14,73100301,73100362,+,MSTRG.10043,MSTRG.10043.4,,
14,73100301,73100362,+,MSTRG.10043,MSTRG.10043.5,,
14,73100301,73100362,+,MSTRG.10043,MSTRG.10043.10,,
14,73100301,73100362,+,MSTRG.10043,ENST00000526754,RBM25,ENSG00000119707
6,26127698,26127761,+,MSTRG.28141,MSTRG.28141.1,,
6,26127698,26127761,+,MSTRG.28141,MSTRG.28141.3,,
6,26127698,26127761,+,MSTRG.28141,MSTRG.28141.4,,
17,45033935,45034042,-,MSTRG.14647,MSTRG.14647.3,,
17,45033935,45034042,-,MSTRG.14647,MSTRG.14647.5,,
17,45033935,45034042,-,MSTRG.14647,MSTRG.14647.7,,
17,45033935,45034042,-,MSTRG.14647,ENST00000592902,DCAKD,ENSG00000172992
12,32624659,32624751,+,MSTRG.7209,MSTRG.7209.2,,
12,32624659,32624751,+,MSTRG.7209,ENST00000494977,FGD4,ENSG00000139132
13,49549743,49549900,-,MSTRG.8906,MSTRG.8906.1,,
13,49549743,49549900,-,MSTRG.8906,MSTRG.8906.2,,
7,76512033,76512086,+,MSTRG.30500,MSTRG.30500.5,,
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.1,,
12,4546309,4546418,+,MSTRG.6732,ENST00000536346,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.3,,
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.4,,
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.5,,
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.6,,
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.7,,
12,4546309,4546418,+,MSTRG.6732,ENST00000352618,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000228843,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000442992,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000538817,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000544927,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,MSTRG.6732.18,,
12,4546309,4546418,+,MSTRG.6732,ENST00000536117,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000544173,RAD51AP1,ENSG00000111247
12,4546309,4546418,+,MSTRG.6732,ENST00000544029,RAD51AP1,ENSG00000111247
14,35095048,35095184,-,MSTRG.9563,ENST00000261475,PPP2R3C,ENSG00000092020
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.4,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.5,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.6,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.8,,
14,35095048,35095184,-,MSTRG.9563,ENST00000554222,PPP2R3C,ENSG00000092020
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.10,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.11,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.12,,
14,35095048,35095184,-,MSTRG.9563,MSTRG.9563.14,,
14,35095048,35095184,-,MSTRG.9563,ENST00000557217,PPP2R3C,ENSG00000092020
14,35095048,35095184,-,MSTRG.9563,ENST00000554899,PPP2R3C,ENSG00000092020
4,127891579,127891681,+,MSTRG.25646,ENST00000270861,PLK4,ENSG00000142731
4,127891579,127891681,+,MSTRG.25646,MSTRG.25646.3,,
4,127891579,127891681,+,MSTRG.25646,MSTRG.25646.5,,
4,127891579,127891681,+,MSTRG.25646,ENST00000515069,PLK4,ENSG00000142731
4,127891579,127891681,+,MSTRG.25646,ENST00000513090,PLK4,ENSG00000142731
4,127891579,127891681,+,MSTRG.25646,ENST00000507249,PLK4,ENSG00000142731
4,127891579,127891681,+,MSTRG.25646,ENST00000514379,PLK4,ENSG00000142731
4,127891579,127891681,+,MSTRG.25646,ENST00000507454,PLK4,ENSG00000142731
14,100375283,100375403,-,MSTRG.10358,ENST00000553413,WARS,ENSG00000140105
10,122143572,122143706,+,MSTRG.4791,ENST00000369005,TACC2,ENSG00000138162
10,122143572,122143706,+,MSTRG.4791,ENST00000334433,TACC2,ENSG00000138162
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.13,,
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.16,,
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.17,,
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.23,,
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.25,,
10,122143572,122143706,+,MSTRG.4791,ENST00000493951,TACC2,ENSG00000138162
10,122143572,122143706,+,MSTRG.4791,MSTRG.4791.32,,
21,46182624,46183774,-,MSTRG.21808,ENST00000291672,SPATC1L,ENSG00000160284
17,35366947,35367063,-,MSTRG.14296,MSTRG.14296.1,,
17,35366947,35367063,-,MSTRG.14296,MSTRG.14296.2,,
17,35366947,35367063,-,MSTRG.14296,MSTRG.14296.3,,
17,35366947,35367063,-,MSTRG.14296,ENST00000394566,SLFN11,ENSG00000172716
17,35366947,35367063,-,MSTRG.14296,ENST00000441608,SLFN11,ENSG00000172716
17,35366947,35367063,-,MSTRG.14296,ENST00000589811,SLFN11,ENSG00000172716
17,35366947,35367063,-,MSTRG.14296,ENST00000430814,SLFN11,ENSG00000172716
17,35366947,35367063,-,MSTRG.14296,ENST00000427966,SLFN11,ENSG00000172716
17,35366947,35367063,-,MSTRG.14296,ENST00000588579,SLFN11,ENSG00000172716
2,85552416,85552567,-,MSTRG.18971,ENST00000233838,GGCX,ENSG00000115486
2,85552416,85552567,-,MSTRG.18971,MSTRG.18971.4,,
2,85552416,85552567,-,MSTRG.18971,ENST00000430215,GGCX,ENSG00000115486
4,102533848,102533885,+,MSTRG.25419,ENST00000394820,NFKB1,ENSG00000109320
4,102533848,102533885,+,MSTRG.25419,ENST00000511926,NFKB1,ENSG00000109320
4,102533848,102533885,+,MSTRG.25419,ENST00000505458,NFKB1,ENSG00000109320
2,108850635,108850755,+,MSTRG.19192,MSTRG.19192.13,,
12,54164731,54164777,-,MSTRG.7527,MSTRG.7527.7,,
1,95244211,95244698,+,MSTRG.1612,ENST00000370202,RWDD3,ENSG00000122481
1,95244211,95244698,+,MSTRG.1612,ENST00000495272,RWDD3,ENSG00000122481
1,95244211,95244698,+,MSTRG.1612,MSTRG.1612.25,,
7,75970987,75971092,+,MSTRG.30478,MSTRG.30478.16,,
7,75970987,75971092,+,MSTRG.30478,MSTRG.30478.19,,
7,75970987,75971092,+,MSTRG.30478,ENST00000475509,POR,ENSG00000127948
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.1,,
9,85646321,85646418,-,MSTRG.33612,ENST00000376083,AGTPBP1,ENSG00000135049
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.4,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.5,,
9,85646321,85646418,-,MSTRG.33612,ENST00000337006,AGTPBP1,ENSG00000135049
9,85646321,85646418,-,MSTRG.33612,ENST00000357081,AGTPBP1,ENSG00000135049
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.8,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.9,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.10,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.11,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.12,,
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.13,,
9,85646321,85646418,-,MSTRG.33612,ENST00000628899,AGTPBP1,ENSG00000135049
9,85646321,85646418,-,MSTRG.33612,MSTRG.33612.16,,
18,12975733,12975882,+,MSTRG.15693,MSTRG.15693.5,,
18,12975733,12975882,+,MSTRG.15693,ENST00000592582,SEH1L,ENSG00000085415
9,128627925,128627942,+,MSTRG.34186,ENST00000372731,SPTAN1,ENSG00000197694
9,128627925,128627942,+,MSTRG.34186,MSTRG.34186.3,,
9,128627925,128627942,+,MSTRG.34186,MSTRG.34186.5,,
9,128627925,128627942,+,MSTRG.34186,ENST00000630804,SPTAN1,ENSG00000197694
9,128627925,128627942,+,MSTRG.34186,MSTRG.34186.9,,
9,128627925,128627942,+,MSTRG.34186,ENST00000372739,SPTAN1,ENSG00000197694
9,128627925,128627942,+,MSTRG.34186,MSTRG.34186.17,,
9,128627925,128627942,+,MSTRG.34186,ENST00000358161,SPTAN1,ENSG00000197694
9,128627925,128627942,+,MSTRG.34186,ENST00000630866,SPTAN1,ENSG00000197694
9,128627925,128627942,+,MSTRG.34186,MSTRG.34186.42,,
9,128627925,128627942,+,MSTRG.34186,ENST00000636939,SPTAN1,ENSG00000197694
10,100507425,100507567,-,MSTRG.4563,ENST00000370345,SEC31B,ENSG00000075826
10,100507425,100507567,-,MSTRG.4563,MSTRG.4563.2,,
10,100507425,100507567,-,MSTRG.4563,ENST00000479697,SEC31B,ENSG00000075826
10,100507425,100507567,-,MSTRG.4563,ENST00000462434,SEC31B,ENSG00000075826
10,100507425,100507567,-,MSTRG.4563,ENST00000469546,SEC31B,ENSG00000075826
10,100507425,100507567,-,MSTRG.4563,ENST00000482456,SEC31B,ENSG00000075826
10,100507425,100507567,-,MSTRG.4563,ENST00000529568,AL133352.1,ENSG00000255339
10,100507425,100507567,-,MSTRG.4563,ENST00000527595,AL133352.1,ENSG00000255339
10,100507425,100507567,-,MSTRG.4563,ENST00000480905,SEC31B,ENSG00000075826
1,22078706,22078881,+,MSTRG.469,ENST00000498236,CDC42,ENSG00000070831
1,22078706,22078881,+,MSTRG.469,MSTRG.469.6,,
7,6341873,6341970,-,MSTRG.29807,ENST00000533877,FAM220A,ENSG00000178397
17,37151301,37151421,-,MSTRG.14360,MSTRG.14360.1,,
17,37151301,37151421,-,MSTRG.14360,MSTRG.14360.2,,
17,37151301,37151421,-,MSTRG.14360,MSTRG.14360.3,,
17,37151301,37151421,-,MSTRG.14360,ENST00000616317,ACACA,ENSG00000278540
17,37151301,37151421,-,MSTRG.14360,MSTRG.14360.6,,
17,37151301,37151421,-,MSTRG.14360,MSTRG.14360.7,,
17,37151301,37151421,-,MSTRG.14360,ENST00000614428,ACACA,ENSG00000278540
17,37151301,37151421,-,MSTRG.14360,ENST00000612895,ACACA,ENSG00000278540
17,37151301,37151421,-,MSTRG.14360,ENST00000619546,ACACA,ENSG00000278540
17,37151301,37151421,-,MSTRG.14360,ENST00000617649,ACACA,ENSG00000278540
2,70301522,70301603,-,MSTRG.18792,MSTRG.18792.2,,
4,184657085,184657320,+,MSTRG.26000,ENST00000503752,PRIMPOL,ENSG00000164306
4,184657085,184657320,+,MSTRG.26000,ENST00000515152,PRIMPOL,ENSG00000164306
15,31649679,31649829,-,MSTRG.10627,ENST00000560536,OTUD7A,ENSG00000169918
9,120826765,120826907,-,MSTRG.34020,ENST00000210313,PSMD5,ENSG00000095261
9,120826765,120826907,-,MSTRG.34020,MSTRG.34020.4,,
9,120826765,120826907,-,MSTRG.34020,ENST00000373904,PSMD5,ENSG00000095261
15,52163427,52163986,-,MSTRG.11025,MSTRG.11025.8,,
14,39279337,39279358,+,MSTRG.9641,ENST00000553728,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000640607,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000554392,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000555716,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.10,,
14,39279337,39279358,+,MSTRG.9641,ENST00000341749,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000396165,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.16,,
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.17,,
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.25,,
14,39279337,39279358,+,MSTRG.9641,ENST00000396158,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000280083,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.32,,
14,39279337,39279358,+,MSTRG.9641,ENST00000341502,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000556148,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,MSTRG.9641.36,,
14,39279337,39279358,+,MSTRG.9641,ENST00000348007,CTAGE5,ENSG00000150527
14,39279337,39279358,+,MSTRG.9641,ENST00000553352,CTAGE5,ENSG00000150527
8,86524877,86524997,+,MSTRG.32366,MSTRG.32366.4,,
8,86524877,86524997,+,MSTRG.32366,ENST00000620393,CPNE3,ENSG00000085719
11,77841019,77841060,+,MSTRG.6094,ENST00000526415,AAMDC,ENSG00000087884
11,77841019,77841060,+,MSTRG.6094,MSTRG.6094.4,,
11,77841019,77841060,+,MSTRG.6094,MSTRG.6094.7,,
11,77841019,77841060,+,MSTRG.6094,MSTRG.6094.8,,
11,77841019,77841060,+,MSTRG.6094,ENST00000527134,AAMDC,ENSG00000087884
11,77841019,77841060,+,MSTRG.6094,ENST00000304716,AAMDC,ENSG00000087884
11,77841019,77841060,+,MSTRG.6094,ENST00000525409,AAMDC,ENSG00000087884
11,77841019,77841060,+,MSTRG.6094,ENST00000533193,AAMDC,ENSG00000087884
9,37857241,37857351,+,MSTRG.33363,ENST00000377724,DCAF10,ENSG00000122741
9,37857241,37857351,+,MSTRG.33363,ENST00000242323,DCAF10,ENSG00000122741
9,37857241,37857351,+,MSTRG.33363,MSTRG.33363.4,,
9,37857241,37857351,+,MSTRG.33363,ENST00000461549,DCAF10,ENSG00000122741
12,56715871,56716206,-,MSTRG.7622,ENST00000550952,NACA,ENSG00000196531
19,12550463,12550652,-,MSTRG.16646,ENST00000427105,ZNF564,ENSG00000249709
3,10142763,10143021,+,MSTRG.22689,MSTRG.22689.6,,
19,52674182,52674253,-,MSTRG.17767,MSTRG.17767.1,,
19,52674182,52674253,-,MSTRG.17767,ENST00000601257,ZNF83,ENSG00000167766
19,52674182,52674253,-,MSTRG.17767,ENST00000598536,ZNF83,ENSG00000167766
13,19837656,19837821,-,MSTRG.8585,MSTRG.8585.1,,
13,19837656,19837821,-,MSTRG.8585,ENST00000382909,ZMYM5,ENSG00000132950
13,19837656,19837821,-,MSTRG.8585,ENST00000535942,ZMYM5,ENSG00000132950
13,19837656,19837821,-,MSTRG.8585,MSTRG.8585.5,,
13,19837656,19837821,-,MSTRG.8585,MSTRG.8585.6,,
13,19837656,19837821,-,MSTRG.8585,ENST00000337963,ZMYM5,ENSG00000132950
13,19837656,19837821,-,MSTRG.8585,ENST00000502168,ZMYM5,ENSG00000132950
2,241336785,241337144,+,MSTRG.20525,MSTRG.20525.19,,
2,241336785,241337144,+,MSTRG.20525,MSTRG.20525.20,,
2,241336785,241337144,+,MSTRG.20525,MSTRG.20525.39,,
